,Data,prod_dia,productivity,CF,Irrad_pv2(Wh/m2),PR
124,2020-05-04,13.1,3.358974358974359,13.995726495726496,3.126599331596631,107.43219718079654
125,2020-05-05,19.9,5.102564102564102,21.260683760683758,4.747720068180794,107.47398813088144
126,2020-05-06,19.5,5.0,20.833333333333336,4.509711440171822,110.8718388378636
127,2020-05-07,18.6,4.76923076923077,19.871794871794876,4.506888875413217,105.82090885907411
128,2020-05-08,16.1,4.128205128205129,17.200854700854705,3.805702894315158,108.47418316263507
129,2020-05-09,10.4,2.666666666666667,11.111111111111112,2.846999381215739,93.66586744841281
130,2020-05-10,16.1,4.128205128205129,17.200854700854705,3.884042903975171,106.2862906066271
131,2020-05-11,19.3,4.948717948717949,20.61965811965812,4.408514189607698,112.25364682694426
132,2020-05-12,20.4,5.230769230769231,21.794871794871792,4.845651998444054,107.94768655381853
133,2020-05-13,20.3,5.205128205128205,21.68803418803419,4.871414820907907,106.85044071360983
134,2020-05-14,14.6,3.7435897435897436,15.5982905982906,3.40124595804709,110.0652463763373
135,2020-05-15,5.3,1.358974358974359,5.662393162393163,1.3877333666099718,97.92762728579001
136,2020-05-16,5.4,1.3846153846153848,5.769230769230769,1.1490606056424713,120.49976979597245
137,2020-05-17,21.2,5.435897435897436,22.64957264957265,4.995275606596456,108.82077114462157
138,2020-05-18,18.1,4.641025641025641,19.33760683760684,4.399852789696916,105.48138455662601
139,2020-05-19,18.5,4.743589743589744,19.764957264957268,4.73432672137057,100.19565658992991
140,2020-05-20,15.0,3.8461538461538463,16.025641025641026,3.7371311721981018,102.91728250714893
141,2020-05-21,16.0,4.102564102564103,17.094017094017094,3.3029819614115112,124.20788700919502
142,2020-05-22,12.5,3.2051282051282053,13.354700854700855,3.298111652955267,97.1807064887041
143,2020-05-23,16.0,4.102564102564103,17.094017094017094,3.555463151564357,115.38761414976355
144,2020-05-24,17.0,4.3589743589743595,18.162393162393162,3.4987351334480903,124.58714914719715
145,2020-05-25,20.5,5.256410256410256,21.901709401709404,4.716893232811845,111.43797404285942
146,2020-05-26,17.5,4.487179487179487,18.6965811965812,4.4246747574322525,101.41264009613913
147,2020-05-27,18.9,4.846153846153846,20.19230769230769,4.5707839949839935,106.02456496461099
148,2020-05-28,18.5,4.743589743589744,19.764957264957268,4.465103846686887,106.2369410984583
149,2020-05-29,14.9,3.8205128205128207,15.918803418803419,3.6318107629962864,105.19581194700939
150,2020-05-30,17.0,4.3589743589743595,18.162393162393162,4.054752731714313,107.50284042922205
151,2020-05-31,11.5,2.948717948717949,12.286324786324787,2.456793630117221,120.02302157455762
152,2020-06-01,19.2,4.923076923076923,20.512820512820515,4.269876446703147,115.2978776910073
153,2020-06-02,18.8,4.820512820512821,20.085470085470085,4.169343329222828,115.61803478082415
154,2020-06-03,17.8,4.564102564102565,19.017094017094017,4.181187032660561,109.15805794983412
155,2020-06-04,14.1,3.6153846153846154,15.064102564102566,3.1797853080087117,113.69901629140776
156,2020-06-05,18.6,4.76923076923077,19.871794871794876,4.077443938829209,116.96618864121527
157,2020-06-06,18.3,4.6923076923076925,19.55128205128205,3.6673695456010678,127.94750117113276
158,2020-06-07,4.0,1.0256410256410258,4.273504273504273,1.2442806602162317,82.42843101513684
159,2020-06-08,18.5,4.743589743589744,19.764957264957268,4.298904589312587,110.34415035361984
160,2020-06-09,12.0,3.076923076923077,12.820512820512821,2.8660655296705895,107.35703859767375
161,2020-06-10,13.4,3.435897435897436,14.316239316239317,3.4324878762125492,100.09933202411334
162,2020-06-11,2.1,0.5384615384615385,2.2435897435897436,0.515201097130548,104.51482760043436
163,2020-06-12,10.6,2.717948717948718,11.324786324786325,2.4991044302272227,108.75690847787412
164,2020-06-13,17.4,4.461538461538462,18.589743589743588,3.40323835698573,131.09685521674936
165,2020-06-14,13.9,3.5641025641025643,14.850427350427351,3.5600844101458056,100.11286681701444
166,2020-06-15,17.1,4.384615384615385,18.269230769230774,4.347967406945309,100.84287608990664
167,2020-06-16,15.7,4.0256410256410255,16.773504273504276,4.009176611023445,100.41066822978839
168,2020-06-17,13.2,3.3846153846153846,14.102564102564104,3.2301763921107134,104.78113185651002
169,2020-06-18,19.5,5.0,20.833333333333336,4.217520636841866,118.55306542718105
170,2020-06-19,17.9,4.589743589743589,19.12393162393162,4.2453865461817974,108.111323664308
171,2020-06-20,16.5,4.230769230769231,17.628205128205128,3.5343215878438974,119.70527088765003
172,2020-06-21,17.4,4.461538461538462,18.589743589743588,3.735553856276806,119.43445692910552
173,2020-06-22,18.7,4.794871794871795,19.97863247863248,4.034469006017067,118.84765474020624
174,2020-06-23,16.5,4.230769230769231,17.628205128205128,3.897104184983632,108.56187132669639
175,2020-06-24,13.7,3.5128205128205128,14.636752136752138,3.3276102230666047,105.56586491020047
176,2020-06-25,15.1,3.871794871794872,16.132478632478634,3.2303977697272597,119.85505029994387
177,2020-06-26,12.9,3.307692307692308,13.782051282051283,2.9134403432254103,113.53217907425656
178,2020-06-27,19.4,4.9743589743589745,20.726495726495724,4.507054908614098,110.36827984615282
179,2020-06-28,19.1,4.897435897435898,20.40598290598291,4.247987733068301,115.28837193459839
180,2020-06-29,11.5,2.948717948717949,12.286324786324787,2.791267561906708,105.64082028394608
181,2020-06-30,16.8,4.307692307692308,17.94871794871795,4.211073013139882,102.29441033795766
182,2020-07-01,16.3,4.17948717948718,17.414529914529915,4.177617318223404,100.04475903658334
183,2020-07-02,18.6,4.76923076923077,19.871794871794876,4.1258979687865684,115.59255234402723
184,2020-07-03,14.6,3.7435897435897436,15.5982905982906,3.1909095342994744,117.3204599926586
185,2020-07-04,19.9,5.102564102564102,21.260683760683758,4.553405850803712,112.06038446284028
186,2020-07-05,20.1,5.153846153846154,21.474358974358978,4.702752736207512,109.59211429862295
187,2020-07-06,3.1,0.7948717948717949,3.311965811965812,0.798619812113672,99.53068817163985
188,2020-07-07,17.6,4.512820512820514,18.803418803418808,4.156724803985238,108.56673765109181
189,2020-07-08,18.0,4.615384615384616,19.230769230769234,4.220038807123346,109.36829793114542
190,2020-07-09,10.1,2.58974358974359,10.790598290598291,2.785650104364412,92.96729641982365
191,2020-07-10,20.2,5.17948717948718,21.581196581196583,4.479410376360434,115.62877129591251
192,2020-07-11,17.8,4.564102564102565,19.017094017094017,4.37182084690138,104.3982066954429
193,2020-07-12,13.8,3.5384615384615388,14.743589743589745,3.243929477280395,109.07948410235078
194,2020-07-13,19.9,5.102564102564102,21.260683760683758,4.7160907389251285,108.19478218366632
195,2020-07-14,20.5,5.256410256410256,21.901709401709404,4.823265185775729,108.98032875969402
196,2020-07-15,20.0,5.128205128205129,21.36752136752137,4.103538827606214,124.97030840077733
197,2020-07-16,19.0,4.871794871794872,20.2991452991453,4.720130880823906,103.21313105081724
198,2020-07-17,20.1,5.153846153846154,21.474358974358978,4.758318522096217,108.3123403764003
199,2020-07-18,13.2,3.3846153846153846,14.102564102564104,3.279405243008207,103.20820800757969
200,2020-07-19,21.0,5.384615384615385,22.435897435897438,4.892335006837097,110.06227858661191
201,2020-07-20,12.7,3.2564102564102564,13.56837606837607,2.68475724787908,121.29253991148637
202,2020-07-21,18.9,4.846153846153846,20.19230769230769,4.360834981790751,111.12903529690091
203,2020-07-22,20.8,5.333333333333334,22.222222222222225,4.815018868998125,110.76453651453822
204,2020-07-23,17.2,4.410256410256411,18.37606837606838,3.9038285300492146,112.9725953972884
205,2020-07-24,20.4,5.230769230769231,21.794871794871792,4.626820208314317,113.0532200358602
206,2020-07-25,20.9,5.358974358974359,22.32905982905983,4.944054356795878,108.39230259691928
207,2020-07-26,20.1,5.153846153846154,21.474358974358978,4.842442023283853,106.4307250157045
208,2020-07-27,20.3,5.205128205128205,21.68803418803419,4.662046924162334,111.64898787593071
209,2020-07-28,20.0,5.128205128205129,21.36752136752137,4.386044360054903,116.9209590060082
210,2020-07-29,20.8,5.333333333333334,22.222222222222225,4.887741421662232,109.11651974255962
211,2020-07-30,15.5,3.9743589743589745,16.55982905982906,3.8569241437035138,103.04477937029627
212,2020-07-31,20.8,5.333333333333334,22.222222222222225,4.953020151162951,107.67840974927361
213,2020-08-01,19.2,4.923076923076923,20.512820512820515,4.788287519654729,102.81498140763095
214,2020-08-02,19.5,5.0,20.833333333333336,5.003770973458021,99.92463736893588
215,2020-08-03,17.9,4.589743589743589,19.12393162393162,4.455307886965681,103.01742789025221
216,2020-08-04,21.2,5.435897435897436,22.64957264957265,5.1304543244712875,105.95352949482941
217,2020-08-05,21.2,5.435897435897436,22.64957264957265,5.119634492093206,106.17745161871748
218,2020-08-06,21.1,5.410256410256411,22.542735042735043,5.082968822316249,106.43890606810807
219,2020-08-07,21.0,5.384615384615385,22.435897435897438,5.161281159549402,104.32710829273019
220,2020-08-08,21.4,5.487179487179487,22.863247863247864,5.265743730286059,104.20521332285571
221,2020-08-09,20.5,5.256410256410256,21.901709401709404,5.189562152174179,101.2881260937991
222,2020-08-10,20.9,5.358974358974359,22.32905982905983,4.964670149232942,107.9422035681935
223,2020-08-11,20.5,5.256410256410256,21.901709401709404,4.856665535995988,108.23084722329537
224,2020-08-12,20.8,5.333333333333334,22.222222222222225,5.228579959805067,102.00347655259291
225,2020-08-13,19.6,5.025641025641026,20.940170940170944,4.782946784564089,105.07415725092697
226,2020-08-14,20.9,5.358974358974359,22.32905982905983,4.987610406224022,107.44572896645884
227,2020-08-15,19.2,4.923076923076923,20.512820512820515,4.850383945692942,101.49870563233519
228,2020-08-16,20.7,5.3076923076923075,22.115384615384617,5.139752184726792,103.2674751024877
229,2020-08-17,21.1,5.410256410256411,22.542735042735043,5.203536615285685,103.97267878087904
230,2020-08-18,21.0,5.384615384615385,22.435897435897438,5.231789935317489,102.9210929946984
231,2020-08-19,18.9,4.846153846153846,20.19230769230769,4.645056190943647,104.32928358546607
232,2020-08-20,20.0,5.128205128205129,21.36752136752137,4.9453826224559885,103.69683237286796
233,2020-08-21,18.5,4.743589743589744,19.764957264957268,4.516518802545486,105.02756549837193
234,2020-08-22,15.8,4.051282051282052,16.88034188034188,3.963047047033157,102.22644352190949
235,2020-08-23,18.2,4.666666666666667,19.444444444444446,4.435660621747881,105.20792875329937
236,2020-08-24,21.3,5.461538461538462,22.75641025641026,5.125860738078089,106.54870938975672
237,2020-08-25,20.5,5.256410256410256,21.901709401709404,4.897952464771894,107.31852328532258
238,2020-08-26,20.7,5.3076923076923075,22.115384615384617,5.241807273514964,101.25691447127859
239,2020-08-27,20.3,5.205128205128205,21.68803418803419,4.466432113199222,116.53884069447705
240,2020-08-28,21.5,5.512820512820513,22.970085470085472,5.453029207724043,101.0964787243717
241,2020-08-29,20.7,5.3076923076923075,22.115384615384617,5.3231912261537415,99.70884159890245
242,2020-08-30,20.8,5.333333333333334,22.222222222222225,5.0676660926643535,105.2423982916622
243,2020-08-31,21.8,5.58974358974359,23.290598290598293,5.632372763059329,99.24314005643717
244,2020-09-01,21.6,5.538461538461539,23.076923076923077,5.4770486811859955,101.12127645471732
245,2020-09-02,18.5,4.743589743589744,19.764957264957268,4.807492029202492,98.67077708658523
246,2020-09-03,21.8,5.58974358974359,23.290598290598293,5.50865033840369,101.47210743754339
247,2020-09-04,20.8,5.333333333333334,22.222222222222225,5.201046116985232,102.54347324312482
248,2020-09-05,21.9,5.615384615384615,23.397435897435898,5.732878208746676,97.95053044764146
249,2020-09-06,22.0,5.641025641025641,23.504273504273506,5.754130461667909,98.03437163276476
250,2020-09-07,21.9,5.615384615384615,23.397435897435898,5.760578085417671,97.47953299338832
251,2020-09-08,21.3,5.461538461538462,22.75641025641026,5.335505356821704,102.36215871389986
252,2020-09-09,21.5,5.512820512820513,22.970085470085472,5.536848314667053,99.56603828602472
253,2020-09-10,20.5,5.256410256410256,21.901709401709404,5.364699532001471,97.98144751732602
254,2020-09-11,18.2,4.666666666666667,19.444444444444446,4.667193954406343,99.9887022535419
255,2020-09-12,20.4,5.230769230769231,21.794871794871792,5.610096639074277,93.23848709373323
256,2020-09-13,21.3,5.461538461538462,22.75641025641026,5.593742365964758,97.6365750194236
257,2020-09-14,20.5,5.256410256410256,21.901709401709404,5.624541529596291,93.45491056917385
258,2020-09-15,20.6,5.282051282051283,22.00854700854701,5.411659263006448,97.60502325338271
259,2020-09-16,20.1,5.153846153846154,21.474358974358978,5.345301316698744,96.4182531253293
260,2020-09-17,20.6,5.282051282051283,22.00854700854701,5.610345688690183,94.1484103679974
261,2020-09-18,19.8,5.0769230769230775,21.153846153846157,5.550158644798365,91.47347673892519
262,2020-09-19,20.3,5.205128205128205,21.68803418803419,4.4093166837560815,118.04840927629202
263,2020-09-20,16.2,4.153846153846154,17.30769230769231,4.173715537333092,99.52394016053059
264,2020-09-21,19.6,5.025641025641026,20.940170940170944,5.107015966958116,98.40660491677376
265,2020-09-22,17.8,4.564102564102565,19.017094017094017,5.147943156815121,88.65875991774236
266,2020-09-23,20.4,5.230769230769231,21.794871794871792,5.3157197311307165,98.40190031344231
267,2020-09-24,20.8,5.333333333333334,22.222222222222225,5.434654864228747,98.13564000977655
268,2020-09-25,21.0,5.384615384615385,22.435897435897438,5.543628004654413,97.13161453283803
269,2020-09-26,18.2,4.666666666666667,19.444444444444446,5.188178542042291,89.94807385386675
270,2020-09-27,15.9,4.0769230769230775,16.98717948717949,5.384263780827024,75.71923001693763
271,2020-09-28,18.3,4.6923076923076925,19.55128205128205,4.513585548793329,103.95964896604526
272,2020-09-29,20.7,5.3076923076923075,22.115384615384617,5.775133664544903,91.90596471000586
273,2020-09-30,20.3,5.205128205128205,21.68803418803419,5.799568220414754,89.75027118063564
274,2020-10-01,15.9,4.0769230769230775,16.98717948717949,4.089038592847702,99.70370746938373
275,2020-10-02,20.8,5.333333333333334,22.222222222222225,5.861609302392024,90.98752677284189
276,2020-10-03,20.1,5.153846153846154,21.474358974358978,5.718627023336848,90.12383799142857
277,2020-10-04,20.4,5.230769230769231,21.794871794871792,5.783075587101213,90.44960855147966
278,2020-10-05,18.7,4.794871794871795,19.97863247863248,5.269036722337118,91.00091814780512
279,2020-10-06,19.5,5.0,20.833333333333336,5.456654266711588,91.63124060292009
280,2020-10-07,19.7,5.051282051282051,21.04700854700855,5.677284750701945,88.97355466726422
281,2020-10-08,18.1,4.641025641025641,19.33760683760684,5.487536446897868,84.57393742959533
282,2020-10-09,16.4,4.205128205128205,17.52136752136752,5.807039715950279,72.41431797991531
283,2020-10-10,19.6,5.025641025641026,20.940170940170944,5.69864769212284,88.19006362839202
284,2020-10-11,19.2,4.923076923076923,20.512820512820515,5.549992611229426,88.70420679688745
285,2020-10-12,19.4,4.9743589743589745,20.726495726495724,5.509618865777679,90.28499240222577
286,2020-10-13,19.8,5.0769230769230775,21.153846153846157,5.8324981438947825,87.04542979130461
287,2020-10-14,20.3,5.205128205128205,21.68803418803419,5.59161160678293,93.08815724636706
288,2020-10-15,20.4,5.230769230769231,21.794871794871792,5.812933895393397,89.98501143999734
289,2020-10-16,21.0,5.384615384615385,22.435897435897438,5.985497760305489,89.96102914489376
290,2020-10-17,20.1,5.153846153846154,21.474358974358978,5.605696757792708,91.93943904799315
291,2020-10-18,20.6,5.282051282051283,22.00854700854701,6.146300938978484,85.93870255446946
292,2020-10-19,12.3,3.153846153846154,13.141025641025642,5.447716144449985,57.8929971793634
293,2020-10-20,19.4,4.9743589743589745,20.726495726495724,5.694994961367325,87.34615233381469
294,2020-10-21,20.1,5.153846153846154,21.474358974358978,5.625399367249228,91.61742691286186
295,2020-10-22,13.6,3.4871794871794872,14.529914529914532,3.8972978897774846,89.47685257332452
296,2020-10-23,19.0,4.871794871794872,20.2991452991453,5.619947943624203,86.68754445175769
297,2020-10-24,18.6,4.76923076923077,19.871794871794876,4.998762304451089,95.40823265359236
298,2020-10-25,19.4,4.9743589743589745,20.726495726495724,5.246041120926762,94.82119677857591
299,2020-10-26,15.7,4.0256410256410255,16.773504273504276,5.1738720126581885,77.80712425417661
300,2020-10-27,16.1,4.128205128205129,17.200854700854705,5.218756327332279,79.10323589136385
301,2020-10-28,17.9,4.589743589743589,19.12393162393162,4.799660795881121,95.6264158017651
302,2020-10-29,19.1,4.897435897435898,20.40598290598291,5.660515395244805,86.51925762007568
303,2020-10-30,20.5,5.256410256410256,21.901709401709404,5.66804223450516,92.73766917986205
304,2020-10-31,19.5,5.0,20.833333333333336,5.399206770520294,92.6061959193716
305,2020-11-01,19.0,4.871794871794872,20.2991452991453,5.4750839545608825,88.98119028360368
