,Data,prod_dia,productivity,CF,Irrad_pv1(Wh/m2),PR
62,2020-03-03,7.0,4.666666666666667,19.444444444444443,4.774285384455252,97.74586751477017
63,2020-03-04,3.8,2.533333333333333,10.555555555555555,3.167083766294986,79.9894641339706
64,2020-03-05,6.5,4.333333333333333,18.055555555555557,4.298185111752838,100.81774564535125
65,2020-03-06,2.8,1.8666666666666665,7.777777777777778,4.746225769409245,39.32949584273585
66,2020-03-07,2.9,1.9333333333333333,8.055555555555555,1.8239303206997561,105.99820132337098
67,2020-03-08,6.1,4.066666666666666,16.944444444444443,4.302003875883681,94.52959095327003
68,2020-03-09,6.2,4.133333333333334,17.22222222222222,3.878038035690447,106.58310453103726
69,2020-03-10,4.7,3.1333333333333333,13.055555555555555,3.540852227972572,88.4909375370184
70,2020-03-11,5.9,3.9333333333333336,16.38888888888889,3.6406658684273094,108.03884441700909
71,2020-03-12,2.8,1.8666666666666665,7.777777777777778,1.9439723426049633,96.02331400277508
72,2020-03-13,2.0,1.3333333333333333,5.555555555555555,1.464855799545091,91.02147349571186
73,2020-03-14,5.6,3.733333333333333,15.555555555555555,3.6368194318821074,102.65379965266185
74,2020-03-15,4.1,2.733333333333333,11.388888888888888,3.0371074237728846,89.9979141975102
75,2020-03-16,6.0,4.0,16.666666666666668,3.7561419762534,106.49224723900981
76,2020-03-17,6.3,4.2,17.5,4.539929487130685,92.51245007011053
77,2020-03-18,6.0,4.0,16.666666666666668,5.678751377568301,70.43801945266426
78,2020-03-19,6.9,4.6000000000000005,19.166666666666668,4.42492380692288,103.95659226500601
79,2020-03-20,6.0,4.0,16.666666666666668,4.8647181474302945,82.22470200278576
80,2020-03-21,6.5,4.333333333333333,18.055555555555557,3.8880553733934775,111.45245931904563
81,2020-03-22,7.5,5.0,20.833333333333332,4.858685606942043,102.90849016565403
82,2020-03-23,7.7,5.133333333333334,21.38888888888889,3.7066364031770287,138.49033935277427
83,2020-03-24,6.3,4.2,17.5,3.381488004424351,124.20567497222243
84,2020-03-25,4.8,3.1999999999999997,13.333333333333334,3.5134844179311195,91.07767729575669
85,2020-03-26,4.9,3.266666666666667,13.611111111111112,3.030659800228679,107.78730976073857
86,2020-03-27,5.8,3.8666666666666667,16.11111111111111,4.270153168897024,90.55100633932115
87,2020-03-28,6.7,4.466666666666667,18.61111111111111,4.992231664171581,89.47234357578381
88,2020-03-29,7.1,4.733333333333333,19.72222222222222,5.39109881506338,87.79904608885724
89,2020-03-30,1.5,1.0,4.166666666666667,1.322676014568854,75.60430437879867
90,2020-03-31,3.3,2.1999999999999997,9.166666666666666,2.117892145532639,103.8768666591712
91,2020-04-01,4.8,3.1999999999999997,13.333333333333334,3.1801727191194735,100.62346553573406
92,2020-04-02,6.7,4.466666666666667,18.61111111111111,4.672866756059581,95.58728934169753
93,2020-04-03,6.5,4.333333333333333,18.055555555555557,4.373093768151938,99.09079391097968
94,2020-04-04,2.4,1.5999999999999999,6.666666666666667,1.5934208600912239,100.41289404912143
95,2020-04-05,6.6,4.3999999999999995,18.333333333333332,4.492305623613014,97.9452505829562
96,2020-04-06,6.2,4.133333333333334,17.22222222222222,4.191066009385126,98.62248230110167
97,2020-04-07,6.3,4.2,17.5,4.705630645810116,89.25477403841016
98,2020-04-08,7.2,4.8,20.0,5.013649950168974,95.73863448201499
99,2020-04-09,4.2,2.8000000000000003,11.666666666666666,2.3616289198371803,118.56223373962759
100,2020-04-10,6.0,4.0,16.666666666666668,4.299790099340161,93.02779688277886
101,2020-04-11,4.3,2.8666666666666667,11.944444444444445,3.3923631806422625,84.50353084317854
102,2020-04-12,6.7,4.466666666666667,18.61111111111111,5.225231623555843,85.4826539464874
103,2020-04-13,5.0,3.3333333333333335,13.88888888888889,2.9617006668739165,112.54794823177308
104,2020-04-14,6.0,4.0,16.666666666666668,5.350226969419818,74.76318337264414
105,2020-04-15,4.2,2.8000000000000003,11.666666666666666,2.616545264813982,107.01133428314913
106,2020-04-16,3.6,2.4,10.0,2.6169603480357706,91.70945222006837
107,2020-04-17,3.4,2.2666666666666666,9.444444444444445,2.3482079009639847,96.52751213962597
108,2020-04-18,3.9,2.6,10.833333333333334,4.178419812022065,62.22447999407175
109,2020-04-19,6.9,4.6000000000000005,19.166666666666668,4.818339533576045,95.46857310377216
110,2020-04-20,6.5,4.333333333333333,18.055555555555557,4.525456924485978,95.75460347190318
111,2020-04-21,1.0,0.6666666666666666,2.7777777777777777,0.8705675429648663,76.57839670845291
112,2020-04-22,5.0,3.3333333333333335,13.88888888888889,4.026416394368594,82.78660244865344
113,2020-04-23,5.3,3.533333333333333,14.722222222222221,4.167184897344973,84.78945428086274
114,2020-04-24,2.7,1.8,7.5,2.64596081785335,68.02821825080267
115,2020-04-25,3.1,2.066666666666667,8.61111111111111,1.999648817188052,103.35148096518552
116,2020-04-26,3.7,2.466666666666667,10.277777777777779,2.75100450477101,89.66421764809103
117,2020-04-27,2.7,1.8,7.5,1.8159883982009453,99.11957597213812
118,2020-04-28,5.5,3.6666666666666665,15.277777777777779,3.7314860425439464,98.26290718662077
119,2020-04-29,6.2,4.133333333333334,17.22222222222222,3.8030463626502122,108.68480000472452
120,2020-04-30,5.8,3.8666666666666667,16.11111111111111,3.7105935284243925,104.20615023032573
121,2020-05-01,3.2,2.1333333333333333,8.88888888888889,2.923596041979685,72.96949724589062
122,2020-05-02,6.7,4.466666666666667,18.61111111111111,4.900055552619362,91.15542913138967
123,2020-05-03,6.1,4.066666666666666,16.944444444444443,4.7375643694065195,85.83876333011392
124,2020-05-04,4.8,3.1999999999999997,13.333333333333334,3.126599331596631,102.34761990964432
125,2020-05-05,6.3,4.2,17.5,4.747720068180794,88.46351384843408
126,2020-05-06,6.0,4.0,16.666666666666668,4.509711440171822,88.69747107029089
127,2020-05-07,6.0,4.0,16.666666666666668,4.506888875413217,88.75302033341698
128,2020-05-08,5.4,3.6,15.0,3.805702894315158,94.59487773934138
129,2020-05-09,3.4,2.2666666666666666,9.444444444444445,2.846999381215739,79.61598733115088
130,2020-05-10,5.1,3.4,14.166666666666664,3.884042903975171,87.53765300893635
131,2020-05-11,5.6,3.733333333333333,15.555555555555555,4.408514189607698,84.68461646633722
132,2020-05-12,6.1,4.066666666666666,16.944444444444443,4.845651998444054,83.92403474233146
133,2020-05-13,5.7,3.8000000000000003,15.833333333333334,4.871414820907907,78.00608528944323
134,2020-05-14,4.5,3.0,12.5,3.40124595804709,88.20297141117442
135,2020-05-15,1.7,1.1333333333333333,4.722222222222222,1.3877333666099718,81.66794577418713
136,2020-05-16,1.7,1.1333333333333333,4.722222222222222,1.1490606056424713,98.63129305522189
137,2020-05-17,6.3,4.2,17.5,4.995275606596456,84.07944487494817
138,2020-05-18,4.9,3.266666666666667,13.611111111111112,4.399852789696916,74.24490824593455
139,2020-05-19,4.9,3.266666666666667,13.611111111111112,4.73432672137057,68.9996035111193
140,2020-05-20,3.9,2.6,10.833333333333334,3.7371311721981018,69.57208297483267
141,2020-05-21,4.2,2.8000000000000003,11.666666666666666,3.3029819614115112,84.77188288377559
142,2020-05-22,3.8,2.533333333333333,10.555555555555555,3.298111652955267,76.8116304086717
143,2020-05-23,4.8,3.1999999999999997,13.333333333333334,3.555463151564357,90.00233903681556
144,2020-05-24,4.9,3.266666666666667,13.611111111111112,3.4987351334480903,93.36707530207597
145,2020-05-25,5.6,3.733333333333333,15.555555555555555,4.716893232811845,79.14814156409918
146,2020-05-26,4.6,3.0666666666666664,12.777777777777777,4.4246747574322525,69.30829574570421
147,2020-05-27,4.9,3.266666666666667,13.611111111111112,4.5707839949839935,71.46841045762667
148,2020-05-28,5.2,3.466666666666667,14.444444444444445,4.465103846686887,77.63910506222466
149,2020-05-29,4.8,3.1999999999999997,13.333333333333334,3.6318107629962864,88.11031765762935
150,2020-05-30,5.7,3.8000000000000003,15.833333333333334,4.054752731714313,93.71718206829826
151,2020-05-31,2.9,1.9333333333333333,8.055555555555555,2.456793630117221,78.6933550149708
152,2020-06-01,5.3,3.533333333333333,14.722222222222221,4.269876446703147,82.75024763448336
153,2020-06-02,5.0,3.3333333333333335,13.88888888888889,4.169343329222828,79.94864107184648
154,2020-06-03,5.3,3.533333333333333,14.722222222222221,4.181187032660561,84.50550778363561
155,2020-06-04,4.0,2.6666666666666665,11.11111111111111,3.1797853080087117,83.86310421493904
156,2020-06-05,5.1,3.4,14.166666666666664,4.077443938829209,83.38557319260828
157,2020-06-06,5.0,3.3333333333333335,13.88888888888889,3.6673695456010678,90.89166749861892
158,2020-06-07,1.2,0.7999999999999999,3.3333333333333335,1.2442806602162317,64.29417619180673
159,2020-06-08,5.7,3.8000000000000003,15.833333333333334,4.298904589312587,88.39461125625112
160,2020-06-09,3.3,2.1999999999999997,9.166666666666666,2.8660655296705895,76.76028259733671
161,2020-06-10,4.1,2.733333333333333,11.388888888888888,3.4324878762125492,79.63125965500359
162,2020-06-11,0.7,0.4666666666666666,1.9444444444444444,0.515201097130548,90.57951725370975
163,2020-06-12,3.6,2.4,10.0,2.4991044302272227,96.03440220310394
164,2020-06-13,5.4,3.6,15.0,3.40323835698573,105.7816004162736
165,2020-06-14,4.3,2.8666666666666667,11.944444444444445,3.5600844101458056,80.52243532476413
166,2020-06-15,5.5,3.6666666666666665,15.277777777777779,4.347967406945309,84.33059228571139
167,2020-06-16,4.9,3.266666666666667,13.611111111111112,4.009176611023445,81.47973969729327
168,2020-06-17,4.8,3.1999999999999997,13.333333333333334,3.2301763921107134,99.06579739160946
169,2020-06-18,6.1,4.066666666666666,16.944444444444443,4.217520636841866,96.42315988077391
170,2020-06-19,5.3,3.533333333333333,14.722222222222221,4.2453865461817974,83.22760000526057
171,2020-06-20,5.1,3.4,14.166666666666664,3.5343215878438974,96.19950860425692
172,2020-06-21,5.3,3.533333333333333,14.722222222222221,3.735553856276806,94.58659864845252
173,2020-06-22,5.3,3.533333333333333,14.722222222222221,4.034469006017067,87.57864611337122
174,2020-06-23,4.9,3.266666666666667,13.611111111111112,3.897104184983632,83.82292367891588
175,2020-06-24,5.0,3.3333333333333335,13.88888888888889,3.3276102230666047,100.17198860092017
176,2020-06-25,5.2,3.466666666666667,14.444444444444445,3.2303977697272597,107.31392583147291
177,2020-06-26,4.0,2.6666666666666665,11.11111111111111,2.9134403432254103,91.52981878854791
178,2020-06-27,5.6,3.733333333333333,15.555555555555555,4.507054908614098,82.83310075051469
179,2020-06-28,6.0,4.0,16.666666666666668,4.247987733068301,94.16223048061438
180,2020-06-29,3.9,2.6,10.833333333333334,2.791267561906708,93.14764501558375
181,2020-06-30,5.3,3.533333333333333,14.722222222222221,4.211073013139882,83.90577228911049
182,2020-07-01,4.9,3.266666666666667,13.611111111111112,4.177617318223404,78.19449264577128
183,2020-07-02,5.9,3.9333333333333336,16.38888888888889,4.1258979687865684,95.3327824170633
184,2020-07-03,4.7,3.1333333333333333,13.055555555555555,3.1909095342994744,98.1956178842663
185,2020-07-04,6.2,4.133333333333334,17.22222222222222,4.553405850803712,90.77454258999927
186,2020-07-05,6.3,4.2,17.5,4.702752736207512,89.30939463738525
187,2020-07-06,1.1,0.7333333333333334,3.055555555555556,0.798619812113672,91.82508650673871
188,2020-07-07,4.5,3.0,12.5,4.156724803985238,72.17220627941897
189,2020-07-08,5.6,3.733333333333333,15.555555555555555,4.220038807123346,88.46680099319317
190,2020-07-09,3.9,2.6,10.833333333333334,2.785650104364412,93.3354837323774
191,2020-07-10,6.3,4.2,17.5,4.479410376360434,93.76234028846766
192,2020-07-11,5.4,3.6,15.0,4.37182084690138,82.34555179797854
193,2020-07-12,4.6,3.0666666666666664,12.777777777777777,3.243929477280395,94.53555288870399
194,2020-07-13,6.0,4.0,16.666666666666668,4.7160907389251285,84.81601015402988
195,2020-07-14,6.1,4.066666666666666,16.944444444444443,4.823265185775729,84.31356166481693
196,2020-07-15,6.1,4.066666666666666,16.944444444444443,4.103538827606214,99.10145456181641
197,2020-07-16,5.7,3.8000000000000003,15.833333333333334,4.720130880823906,80.50624221963743
198,2020-07-17,5.9,3.9333333333333336,16.38888888888889,4.758318522096217,82.66225379970052
199,2020-07-18,4.1,2.733333333333333,11.388888888888888,3.279405243008207,83.34844676975753
200,2020-07-19,6.4,4.266666666666667,17.77777777777778,4.892335006837097,87.21125312767725
201,2020-07-20,3.8,2.533333333333333,10.555555555555555,2.68475724787908,94.3598656949201
202,2020-07-21,5.4,3.6,15.0,4.360834981790751,82.5529976491264
203,2020-07-22,6.4,4.266666666666667,17.77777777777778,4.815018868998125,88.61162921163057
204,2020-07-23,5.6,3.733333333333333,15.555555555555555,3.9038285300492146,95.63261563863482
205,2020-07-24,6.3,4.2,17.5,4.626820208314317,90.77508549938187
206,2020-07-25,5.9,3.9333333333333336,16.38888888888889,4.944054356795878,79.55683836539436
207,2020-07-26,5.8,3.8666666666666667,16.11111111111111,4.842442023283853,79.84951906650863
208,2020-07-27,6.0,4.0,16.666666666666668,4.662046924162334,85.79922221007483
209,2020-07-28,6.1,4.066666666666666,16.944444444444443,4.386044360054903,92.7183204917645
210,2020-07-29,6.3,4.2,17.5,4.887741421662232,85.92925929726569
211,2020-07-30,5.0,3.3333333333333335,13.88888888888889,3.8569241437035138,86.42465366540978
212,2020-07-31,6.2,4.133333333333334,17.22222222222222,4.953020151162951,83.45076755568705
213,2020-08-01,5.8,3.8666666666666667,16.11111111111111,4.788287519654729,80.7525999805768
214,2020-08-02,5.9,3.9333333333333336,16.38888888888889,5.003770973458021,78.60738139689623
215,2020-08-03,5.4,3.6,15.0,4.455307886965681,80.80249651280117
216,2020-08-04,6.4,4.266666666666667,17.77777777777778,5.1304543244712875,83.16352503745101
217,2020-08-05,6.4,4.266666666666667,17.77777777777778,5.119634492093206,83.33928277997448
218,2020-08-06,6.4,4.266666666666667,17.77777777777778,5.082968822316249,83.94044535418568
219,2020-08-07,6.4,4.266666666666667,17.77777777777778,5.161281159549402,82.6668134281443
220,2020-08-08,6.4,4.266666666666667,17.77777777777778,5.265743730286059,81.0268574622579
221,2020-08-09,6.3,4.2,17.5,5.189562152174179,80.93168319104534
222,2020-08-10,6.3,4.2,17.5,4.964670149232942,84.59776528454591
223,2020-08-11,6.0,4.0,16.666666666666668,4.856665535995988,82.36103496016624
224,2020-08-12,6.1,4.066666666666666,16.944444444444443,5.228579959805067,77.77765087135208
225,2020-08-13,5.9,3.9333333333333336,16.38888888888889,4.782946784564089,82.23661082802141
226,2020-08-14,6.2,4.133333333333334,17.22222222222222,4.987610406224022,82.87201679135487
227,2020-08-15,5.6,3.733333333333333,15.555555555555555,4.850383945692942,76.9698517711875
228,2020-08-16,6.3,4.2,17.5,5.139752184726792,81.71600203762071
229,2020-08-17,6.4,4.266666666666667,17.77777777777778,5.203536615285685,81.99551539875958
230,2020-08-18,6.5,4.333333333333333,18.055555555555557,5.231789935317489,82.82697483859062
231,2020-08-19,5.6,3.733333333333333,15.555555555555555,4.645056190943647,80.3721888362109
232,2020-08-20,6.0,4.0,16.666666666666668,4.9453826224559885,80.88352925083701
233,2020-08-21,5.5,3.6666666666666665,15.277777777777779,4.516518802545486,81.18346954739019
234,2020-08-22,4.3,2.8666666666666667,11.944444444444445,3.963047047033157,72.33491383385747
235,2020-08-23,5.2,3.466666666666667,14.444444444444445,4.435660621747881,78.15446135959382
236,2020-08-24,6.5,4.333333333333333,18.055555555555557,5.125860738078089,84.53864735619194
237,2020-08-25,6.0,4.0,16.666666666666668,4.897952464771894,81.66677869517231
238,2020-08-26,6.1,4.066666666666666,16.944444444444443,5.241807273514964,77.58138471084436
239,2020-08-27,6.0,4.0,16.666666666666668,4.466432113199222,89.55694161743062
240,2020-08-28,6.5,4.333333333333333,18.055555555555557,5.453029207724043,79.4665344391573
241,2020-08-29,6.4,4.266666666666667,17.77777777777778,5.3231912261537415,80.15242145921435
242,2020-08-30,6.4,4.266666666666667,17.77777777777778,5.0676660926643535,84.19391863332974
243,2020-08-31,9.2,6.133333333333333,25.555555555555554,5.632372763059329,108.8943078050448
244,2020-09-01,9.3,6.2,25.833333333333336,5.4770486811859955,113.19965114236409
245,2020-09-02,7.8,5.2,21.666666666666668,4.807492029202492,108.16450590897018
246,2020-09-03,9.3,6.2,25.833333333333336,5.50865033840369,112.55025494677977
247,2020-09-04,8.7,5.8,24.166666666666664,5.201046116985232,111.51602715189823
248,2020-09-05,9.4,6.266666666666667,26.11111111111111,5.732878208746676,109.31100292878342
249,2020-09-06,9.3,6.2,25.833333333333336,5.754130461667909,107.74868664001146
250,2020-09-07,9.4,6.266666666666667,26.11111111111111,5.760578085417671,108.78537837253015
251,2020-09-08,9.1,6.066666666666666,25.27777777777778,5.335505356821704,113.70369366999391
252,2020-09-09,9.3,6.2,25.833333333333336,5.536848314667053,111.97706073284083
253,2020-09-10,8.7,5.8,24.166666666666664,5.364699532001471,108.11416306545925
254,2020-09-11,7.7,5.133333333333334,21.38888888888889,4.667193954406343,109.9875724788961
255,2020-09-12,8.9,5.933333333333334,24.72222222222222,5.610096639074277,105.7616956543621
256,2020-09-13,9.3,6.2,25.833333333333336,5.593742365964758,110.83814009247243
257,2020-09-14,9.2,6.133333333333333,25.555555555555554,5.624541529596291,109.04592491778722
258,2020-09-15,8.9,5.933333333333334,24.72222222222222,5.411659263006448,109.63981738268329
259,2020-09-16,8.7,5.8,24.166666666666664,5.345301316698744,108.50651172611684
260,2020-09-17,9.0,6.0,25.0,5.610345688690183,106.94528168015236
261,2020-09-18,8.7,5.8,24.166666666666664,5.550158644798365,104.50151736537816
262,2020-09-19,6.4,4.266666666666667,17.77777777777778,4.4093166837560815,96.76480445110833
263,2020-09-20,7.0,4.666666666666667,19.444444444444443,4.173715537333092,111.81084635318868
264,2020-09-21,8.7,5.8,24.166666666666664,5.107015966958116,113.56925526619501
265,2020-09-22,7.8,5.2,21.666666666666668,5.147943156815121,101.01121635571992
266,2020-09-23,8.9,5.933333333333334,24.72222222222222,5.3157197311307165,111.61862613985564
267,2020-09-24,9.1,6.066666666666666,25.27777777777778,5.434654864228747,111.6292905111208
268,2020-09-25,9.2,6.133333333333333,25.555555555555554,5.543628004654413,110.63753426788026
269,2020-09-26,1.9,1.2666666666666666,5.277777777777778,5.188178542042291,24.414477188906687
270,2020-09-27,5.1,3.4,14.166666666666664,5.384263780827024,63.14698050469138
271,2020-09-28,8.0,5.333333333333333,22.22222222222222,4.513585548793329,118.16178680293667
272,2020-09-29,9.0,6.0,25.0,5.775133664544903,103.89369923739795
273,2020-09-30,8.9,5.933333333333334,24.72222222222222,5.799568220414754,102.3064667546753
274,2020-10-01,6.9,4.6000000000000005,19.166666666666668,4.089038592847702,112.49588125790844
275,2020-10-02,9.1,6.066666666666666,25.27777777777778,5.861609302392024,103.49831170410764
276,2020-10-03,8.6,5.733333333333333,23.88888888888889,5.718627023336848,100.25716504917128
277,2020-10-04,8.9,5.933333333333334,24.72222222222222,5.783075587101213,102.59823244515879
278,2020-10-05,8.6,5.733333333333333,23.88888888888889,5.269036722337118,108.81179303662688
279,2020-10-06,8.3,5.533333333333334,23.055555555555557,5.456654266711588,101.4052396005649
280,2020-10-07,8.4,5.6000000000000005,23.333333333333332,5.677284750701945,98.6387022301041
281,2020-10-08,7.6,5.066666666666666,21.11111111111111,5.487536446897868,92.33044218833169
282,2020-10-09,7.7,5.133333333333334,21.38888888888889,5.807039715950279,88.39845402182344
283,2020-10-10,8.3,5.533333333333334,23.055555555555557,5.69864769212284,97.09905985207652
284,2020-10-11,8.1,5.3999999999999995,22.5,5.549992611229426,97.29742683033591
285,2020-10-12,8.1,5.3999999999999995,22.5,5.509618865777679,98.01040927788013
286,2020-10-13,8.2,5.466666666666666,22.777777777777775,5.8324981438947825,93.72770520962696
287,2020-10-14,8.7,5.8,24.166666666666664,5.59161160678293,103.726803788809
288,2020-10-15,8.6,5.733333333333333,23.88888888888889,5.812933895393397,98.63063018619316
289,2020-10-16,8.6,5.733333333333333,23.88888888888889,5.985497760305489,95.78707674665831
290,2020-10-17,8.2,5.466666666666666,22.777777777777775,5.605696757792708,97.51984281110515
291,2020-10-18,8.4,5.6000000000000005,23.333333333333332,6.146300938978484,91.11171183444722
292,2020-10-19,6.4,4.266666666666667,17.77777777777778,5.447716144449985,78.32028236297617
293,2020-10-20,7.9,5.266666666666667,21.944444444444443,5.694994961367325,92.47886437817286
294,2020-10-21,8.0,5.333333333333333,22.22222222222222,5.625399367249228,94.80808357151871
295,2020-10-22,5.6,3.733333333333333,15.555555555555555,3.8972978897774846,95.79286569614742
296,2020-10-23,7.6,5.066666666666666,21.11111111111111,5.619947943624203,90.15504622982797
297,2020-10-24,7.4,4.933333333333334,20.555555555555557,4.998762304451089,98.69109657285574
298,2020-10-25,7.6,5.066666666666666,21.11111111111111,5.246041120926762,96.58076537859071
299,2020-10-26,7.6,5.066666666666666,21.11111111111111,5.1738720126581885,97.92794746895095
300,2020-10-27,6.5,4.333333333333333,18.055555555555557,5.218756327332279,83.03383146360551
301,2020-10-28,7.0,4.666666666666667,19.444444444444443,4.799660795881121,97.22909316157124
302,2020-10-29,7.4,4.933333333333334,20.555555555555557,5.660515395244805,87.15343018901864
303,2020-10-30,7.9,5.266666666666667,21.944444444444443,5.66804223450516,92.91862072948129
304,2020-10-31,7.5,5.0,20.833333333333332,5.399206770520294,92.6061959193716
305,2020-11-01,7.2,4.8,20.0,5.4750839545608825,87.66988853205584
306,2020-11-02,7.8,5.2,21.666666666666668,5.36171093403476,96.98396769194959
307,2020-11-03,4.9,3.266666666666667,13.611111111111112,3.4206165008549005,95.49935416174957
308,2020-11-04,6.2,4.133333333333334,17.22222222222222,5.04741003976369,81.89018329738965
309,2020-11-05,7.2,4.8,20.0,5.728035573052571,83.79836226195076
310,2020-11-06,7.9,5.266666666666667,21.944444444444443,5.799457531920648,90.8130913568819
311,2020-11-07,6.8,4.533333333333333,18.88888888888889,5.24462983861996,86.43762234564502
312,2020-11-08,7.8,5.2,21.666666666666668,5.385176963104791,96.5613578834366
313,2020-11-09,7.4,4.933333333333334,20.555555555555557,5.58449985007964,88.33975227455652
314,2020-11-10,6.0,4.0,16.666666666666668,4.664731128048584,85.74985117466645
315,2020-11-11,6.3,4.2,17.5,4.47495515193348,93.85568921702644
